sentence1,label
Tom carried the duffle bag and sat on the see-saw. Some people were playing volleyball nearby. Other people were playing basketball. Tom gave his water bottle to the people playing volleyball. The people playing volleyball drank the water.,1
The bicycle is broken. Ann disassembled the bike with the wrench. Ann put the bike parts in a box. Ann used a hammer to seal the box. Ann rode her bicycle.,0
John locked the door. John unplugged the TV from the power outlet. John threw the playing cards on the floor. John mailed his notebook to a friend. John found the notebook on the coffee table.,0
Mary got out of her car. Mary found a box on the garage floor. Mary used a chainsaw to open the box. Mary found a rope in the box. Mary hung the rope on the garage wall.,1
Ann plugged the TV to the power outlet. Ann turned on the TV. Ann grabbed her computer and accidentally knocked the coffee mug off the table. Ann took a sip of tea from the coffee mug. Ann turned on the heater because it was chilly.,0
Mary turned on her laptop computer. Mary turned on her printer. Mary did not have enough ink in the printer. Mary broke her pen by mistake. Mary wrote on the paper with the pen.,0
Ann filled the bathtub with water. Ann turned off the faucet. Ann dropped the mirror and broke it. Ann cleaned the bathtub with bleach. Ann used the mirror while she styled her hair.,0
Lee took his toothbrush out of the toothbrush holder. Lee unscrewed the cap from the toothpaste tube. Lee carefully squeezed a small amount of toothpaste onto the toothbrush. Lee replaced the cap on the toothpaste tube. Lee brushed his teeth. Lee rinsed his mouth with water.,1
Mary moved her car into the street. Mary moved her bicycle out of the yard. Mary mowed her yard with a lawnmower. Mary cut down all the trees in her yard with a chainsaw. Mary put her bike back in the yard.,1
John played on the swings. John went towards the bench. John opened his bag but found that he had left his water bottle at home. John drank from his water bottle. John passed the bottle to his friend.,0
John looked out the window of his house. John then sat on his couch in the living room. John answered the phone when it rang. John chatted on the phone for a longtime. John hang up the phone and left the room.,1
John took out the plate. John took out the cake. John put all the cake on the plate. John ate all of the cake. John gave some cake to friends.,0
Ann lent her skateboard to Bill. Ann went to sit on the see-saw. Ann drank from a water bottle. Ann noticed some people were playing frisbee. Ann used her skateboard.,0
John placed his duffel bag on the desk. John put the shoes inside the duffel bag. John stored his soccer ball inside the duffel bag. John closed the duffel bag. John laced up the shoes.,0
Ann sat on the bench. Ann threw the frisbee over the fence. Ann threw the shorts over the fence. Ann picked up the basketball. Ann sat on the bench and bounced the basketball.,1
Tom packed the suitcase. Tom put the hat on his head. Tom put on the gloves. Tom burnt his backpack. Tom put the umbrella in his backpack.,0
Tom put a stick of butter in the microwave until it melted. Tom then placed the melted butter from the cup into the cake mixture. Tom took a spoon and stirred the cake mixture. Tom then put a baked potato on the counter. Tom put the cake mixture into the oven.,1
John opened the freezer and took out the ice cream. John scooped out some ice cream and put it in a blender. John opened the fridge to get some fruit and knocked a bowl of butter on the floor. John cleaned up his mess with a broom. John put fruit in the blender and made some shake.,1
Ann climbed out of the bathtub. Ann dried her hair with the hair dryer. Ann put on her pants. Ann sprayed deodorant under her arms. Ann got back in the bathtub.,0
Ann opened up her box. Ann grabbed the hammer. Ann hammered on the bicycle. Ann broke the bicycle. Ann drove away easily on her bike.,0
John was getting ready to do his homework and needed to get his supplies together. John turned on the table lamp and tore a page out of a magazine to fax to his sister. John turned on the fax machine and sent the fax. John found a pencil and a pen with blue ink that he needed. John sat down at his desk and started writing homework with the pen.,1
Tom called his friend on the phone. Tom grabbed the keyboard. Tom put the keyboard in a box. Tom wrote on the box with a pen. Tom sealed the box.,1
Ann put some yogurt into the blender. Ann washed and peeled a banana. Ann broke the banana into pieces and put it in the blender. Ann poured a cup of water into the blender. Ann blended the smoothie.,1
Ann put on pants and a coat since it was cold. Ann jumped over the fence in the park. Ann landed in a sandbox. Ann watched people playing tennis. Ann dusted off her shorts and went home.,0
Ann drove her car to the store and bought a drill. Ann brought the drill home and put it in her toolbox. Ann took her wrench from the toolbox to fix her bicycle. Ann lost her wrench when she accidentally dropped it down a sewer grate. Ann sighed and went into the house and watched tv.,1
John sat on the bench. John stood up and played with the kite. John stepped on the water bottle and crushed it. John threw the broken bottle into the dustbin. John drank from the water bottle.,0
Tom took his shorts out of the duffle bag. Tom tied his shorts to a kite. Tom let go of the kite. Tom watched the kite fly away with his shorts. John picked up his duffle bag and walked home.,1
"Mary came home from the store and put the ice cream in the freezer. Mary boiled a pot of water and put in a box of pasta. Mary cooked the pasta and drained it in a colander in the sink. Mary placed a plate, a glass and a fork on the table. Mary sat down to enjoy her pasta for dinner.",1
Ann cut the grass with the lawnmower. Ann bought a storage box. Ann folded her bicycle. Ann put the bike and rope in the box. Ann called someone to cut the grass with a lawnmower.,0
John decided to clean the bathroom. John got his favorite towel filthy by mopping up mud on the floor. John put away his hair brush. John cleaned the shower. John folded his clean favorite towel and putting it in the cabinet.,0
"Mary sat down on the bench. Mary hung her kite on the fence. Mary put her shorts in the duffle bag. Mary pierced the football with a knife, ruining it. Mary kicked the football over the fence.",0
"Lee started preparing a vegetable dish in the kitchen. Lee was cutting potatoes, beans and carrots. Lee put the vegetables in a sauce pan. Lee fried the vegetables in the pan. Lee forgot to check and the vegetables were burnt. Lee ate the vegatables.",0
Mary ate a donut and milk for breakfast. Mary shared and ate an orange with her friend for lunch. Mary ate apple pie after dinner. Mary baked a cake. Mary covered the cake on a cake plate.,1
"Ann took a chicken, ham and frozen beans from the freezer. Ann place the chicken in water and place it on the counter top to defrost. Ann place the beans into a pot and place it on the stove. Ann place the thaw out frozen chicken and ham in the oven to bake. Shortly the food was completely cooked. Ann sit at the table waiting for her family to join her for dinner.",1
