story,label,breakpoint,id,fold
"['Mary uses her laptop to create a report for the company.', 'Mary takes a sip of coffee from her mug.', 'Mary uses the printer to print a copy of the report.', 'Mary spills her coffee all over her report.', 'Mary uses her pen to sign the paper.']",0,4,train_139,6
"['John was getting the snacks ready for the party.', 'John opened the cabinet, took out a pan and put it on the counter.', 'John opened the fridge and got out the pizza.', 'John put the pizza on the pan and put them into the oven.', 'John called the pizza joint to deliver a pizza.']",0,4,train_140,1
"['John took out the apple.', 'John took out the knife.', 'John used the knife to peel the apple.', 'John ate the entire apple except the peel.', 'John threw away the entire apple in the dustbin.']",0,4,train_141,7
"['Ann stepped into the garage.', 'Ann turned on the washing machine.', 'Ann put the detergent in the washing machine.', 'Ann put the shorts in the washing machine.', 'Ann walked out of the bathroom.']",0,4,train_142,5
"['Ann got out of the bathtub.', 'Ann threw away the empty deodorant.', 'Ann used the hair dryer.', 'Ann put on her pants.', 'Ann used the deodorant on her body.']",0,4,train_143,4
"['John needed to make photocopies of a document before he went to a meeting.', 'John printed out the document.', 'The copy machine rejected his user code rendering him unable to copy.', 'John stapled the copies and made a tidy stack.', 'John put the stack of copies into a folder.']",0,3,train_144,8
"['Ann took out the bread to toast.', 'Ann took out the jam.', 'Ann sliced the bread and toasted it.', 'Ann put jam on the last of the bread and ate it.', 'Ann served the bread in the plate.']",0,4,train_145,8
"['Tom took watermelon out of the fridge.', 'Tom cut the watermelon into cubes.', 'Tom put a banana in a cup.', 'Tom mashed the banana.', 'Tom mixed the watermelon and banana together.']",1,-1,train_146,5
"['Lee was preparing to cook noodles in the kitchen.', 'Lee searched for the noodles masala in the cupboard but the masala was not there.', 'Lee searched for it in the boxes on the shelf.', 'Lee looked everywhere in the kitchen but could not find any masala.', 'Lee cut down the masala and put it in the noodles and cook well.', 'Lee was so happy as the noodles cooked well and the taste was so good.']",0,4,train_147,7
"['Mary enters the door.', 'Mary walks on the carpet.', 'Mary takes out an banjo.', 'Mary plugs the guitar to the power outlet.', 'Mary plays a song with the guitar.']",0,3,train_148,0
"['Ann hammered the fence into place.', 'Ann used the lawnmower on the grass.', 'Ann got a box from the garage.', 'Ann nailed the box onto the fence.', 'Ann drove her car home.']",1,-1,train_149,6
"['Mary picks up the phone.', 'Mary talks with someone on the phone.', 'Mary grabs a pen and writes a note on the notebook.', 'Mary uses the printer and walks over to the table to retrieve the printouts.', 'Mary grabs the scissors and cut a magazine while sitting in a chair.']",1,-1,train_150,1
"['John turned on the stove.', 'John put the pan on the stove.', 'John put the butter in the pan.', 'John added the egg to the pan.', 'John cut the butter into small pieces.']",0,4,train_151,2
"['John placed the wrench outside of the bucket.', 'John placed the bucket in the car.', 'John drove the car to work.', 'John ran over a bike on the road.', 'John got off and ran from the car.']",1,-1,train_152,4
"['Ann tied a helium balloon to the bracelet she was wearing.', 'Ann picked up the laptop and carried it to the door.', 'Ann jumped as the balloon popped when it hit a nail in the door.', 'Ann took off her bracelet with the deflated balloon and dropped them onto the carpet.', 'Ann watched in dismay as the balloon carried her bracelet up toward the sky.']",0,4,train_153,5
"['Tom took cake from fridge.', 'Tom peeled the orange with knife.', 'Tom throws away his ice cream.', 'Tom ate ice cream with spoon.', 'Tom put cake into oven.']",0,3,train_154,4
"['Mary sliced the apple.', 'Mary ate the orange.', 'Mary put the donut and the cake into a box.', 'Mary baked an apple pie.', 'Mary took the apple pie out of the oven.']",1,-1,train_155,0
"['Ryan had dirty hands.', 'Ryan went to the sink.', 'Ryan turned off the faucet.', 'Ryan cleaned his hands.', 'Ryan dried his hands.']",0,3,train_156,9
"['John set the table.', 'John turned on the table lamp.', 'John sat in the dark and could not see anything.', 'John wrote in his notebook.', 'John put the notebook in the drawer.']",0,2,train_157,3
"['Ann was wearing her shorts because it was hot.', 'Ann played some basketball with her friends.', 'Ann sat down on the bench to rest.', 'Ann got her towel drenched in sweat so much that she had to hang it to dry.', 'Ann drank water from the bottle.']",1,-1,train_158,2
"['Tom chopped the tree down with an axe.', 'Tom used his drill and hammer to build the table.', 'Tom accidentally locked the bicycle in the trunk of his car with his keys inside.', 'Tom went for a ride on his bike.', 'Tom put the axe back in the shed.']",0,3,train_159,1
"['John placed the wrench outside of the bucket.', 'John placed the bucket in the car.', 'John drove the car to work.', 'John ran over a bike on the road.', 'John got on the bike and drove off.']",0,4,train_160,6
"['Tom renovated the bathroom and began the final cleaning.', 'Tom cleaned the bathtub and sink with a brush.', 'Tom cleaned the mirror with a window cleaner.', 'Tom wiped off the cabinet with some wood cleaner and liked the way it looked.', 'Tom put all the bathroom items back in the cabinet.']",1,-1,train_161,3
"['Ann rode her bike to the park.', 'Ann sat on a bench and read a book.', 'Ann watched all the other people at the park.', 'Ann ate her lunch and went back to reading her book on the bench.', 'Ann packed up, got on her bike and rode home.']",1,-1,train_162,7
"['Mary took a notebook from table.', 'Mary put the pen on magazine.', 'Mary connected printer to the laptop.', 'Mary printed some paper.', 'Mary used scissors to open a letter.']",1,-1,train_163,5
"['Mary used the shampoo in the shampoo bottle.', 'Mary put on her towel.', 'Mary used the hair dryer very thoroughly.', 'Mary took off her towel.', 'Mary used the towel to dry her hair.']",0,4,train_164,8
"['Ann took out her notebook.', 'Ann stapled the notebook to the book.', 'Ann turned on her computer.', 'Ann typed on the keyboard.', 'Ann used the phone.']",1,-1,train_165,8
"['John needed to make photocopies of a document before he went to a meeting.', 'John printed out the document.', 'John punched his user code into the copy machine and set it to make ten copies.', 'John stapled the copies and made a tidy stack.', 'John put the stack of copies into a folder.']",1,-1,train_166,9
"['Tom grabs a bowl from the cupboard.', 'Tom breaks an egg into the bowl.', 'Tom adds salt to the egg in the bowl.', 'Tom beats the egg with a fork.', 'Tom picks up the bowl but accidentally drops it, breaking the bowl and splattering the egg on the floor.', 'Tom adds the egg to the heated pan and cooks it.']",0,5,train_167,7
"['Ann opened the toolbox to get a few things for her camping trip.', 'Ann took out an axe, a pair of scissors, rope and a few other things.', 'Ann put these items in a box and placed them in the trunk of her car.', 'Ann fastened her bicycle to the bicycle rack on her car.', 'Ann went inside the house to get the rest of her gear to put in the car.']",1,-1,train_168,2
"['John opened the door to his office.', 'John walked to his chair and sat in it.', 'John turned on his computer.', 'John took a sip of coffee from his coffee mug.', 'John used his keyboard to log in to his computer.']",1,-1,train_169,3
"['Mary heard the phone ring and entered the living room.', 'Mary stepped on the toy car and broke it.', 'Mary answered the phone.', 'Mary opened the window for some fresh air.', 'Mary sat down on the couch.']",1,-1,train_170,7
"['John took a donut out of the cabinet.', 'John ate the donut.', 'John turned on the stove.', 'John melted butter in a pan.', 'John stirred the butter in the pan.']",1,-1,train_171,1
"['Ryan entered the bathroom to take bath.', 'Ryan switched on the heater.', 'Ryan realised that the water heater was not working.', 'The water got heated.', 'Ryan took bath and came out.']",0,3,train_172,4
"['Ann sits on her chair.', 'Ann switches her desktop computer on.', 'Ann types on keyboard.', 'Ann prints the document.', 'Ann uses the scissors to trim the printed papers.']",1,-1,train_173,4
"['Ann took a bubble bath in the bathtub.', 'Ann put on deodorant then plugged in her hair dryer.', 'Ann used bleach to clean her bathtub.', 'Ann threw her socks and pants into fire.', 'Ann put on her socks and pants.']",0,4,train_174,9
"['John took the cold pizza out of the fridge.', 'John turned the oven off.', 'John put the pizza in the oven.', 'John put a knife and plate on the table.', 'John took out some ice cream and put it next to a banana.', 'John got out a bowl and scooped some ice cream into it.']",0,2,train_175,2
"['Ann found a box.', 'Ann took out a pencil from the box.', 'Ann turned on the table lamp.', 'Ann wrote a note in her notebook.', 'Ann could not open the box.']",0,4,train_176,6
"['Mary put her shorts and a tennis ball into a duffle bag.', 'Mary grabbed the bag and went to the gym.', 'Mary changed into her shorts and went outside to bounce the tennis ball.', 'Mary bounced the tennis ball over the fence and could not reach it.', 'Mary put the tennis ball back in the duffle bag.']",0,4,train_177,0
"['John turned the knob on the oven but the oven was broken.', 'John took out the knife from the drawer.', 'John cut open the watermelon and removed the rind.', 'John juiced the melon and put it in the cup.', 'John turned on the oven.']",0,4,train_178,3
"['John leaned against the fence.', 'John put on a pair of shorts.', 'John threw his duffel bag up into a tree and it stuck.', 'John broke his skateboard in half.', 'John gave up and rode his skateboard home.']",0,4,train_179,5
"['Tom did not own a hair dryer.', 'Tom turned on the shower and got in.', 'Tom decided to bleach his bathtub to kill the germs after finishing his shower.', 'Tom threw away an empty shampoo bottle.', 'Tom accidentally got his blanket wet so dried it with the hair dryer.']",0,4,train_180,1
"['Ann hammered the fence into place.', 'Ann used the lawnmower on the grass.', 'Ann threw the box in the garbage can.', 'Ann nailed the box onto the fence.', 'Ann drove her car home.']",0,3,train_181,8
"['John lit the candle in the dark room.', 'John looked at the time of the clock.', 'John made a cup of tea.', 'John blew out the candle and went to sleep.', 'John turned on the radio and listened to music.']",0,4,train_182,7
"['John plugged the sink.', 'John turned on the faucet.', 'John put all of the detergent in the sink.', 'John turned off the faucet.', 'John stored the detergent under the sink.']",0,4,train_183,6
"['Ann plugged the tv into the power outlet.', 'Ann pushed the couch against the door.', 'Ann kicked off her shoes.', 'Ann sat down on the couch.', 'Ann watched the tv.']",1,-1,train_184,8
"['Tom opens the fridge.', 'Tom takes out a plate.', 'Tom keeps egg and cake on the plate.', 'Tom peels an orange.', 'Tom drinks some milk.']",1,-1,train_185,9
"['Mary filled the bucket with water.', 'Mary cut the rope into small pieces.', 'Mary climbed the ladder to reach the bicycle on the wall.', 'Mary took the bicycle down.', 'Mary rode the bicycle.']",1,-1,train_186,6
"['Jimmy looked out of the open window.', 'Jimmy answered a call on the phone.', 'Jimmy smashed his watch on the floor.', 'Jimmy emptied his suitcase.', 'Jimmy threw his suitcase out of the window.']",1,-1,train_187,5
"['Mary sliced the apple.', 'Mary gave the whole apple to a friend.', 'Mary made an apple pie.', 'Mary dropped her donut in a sink full of water.', 'Mary put the apple pie in a box.']",0,2,train_188,1
